"CodPar","CodIns","CanIns","Contad"
"UP527","11-5.2","0,5","57924"
"UP527","19-2.2","1","57925"
"UP527","25-227","0,25","57926"
"UP527","6-2.29","1","57927"
"UP528","1-1.1","8","57928"
"UP528","1-1.2","2","57929"
"UP528","11-5.2","0,5","57930"
"UP528","19-2.2","1","57931"
"UP528","25-227","0,25","57932"
"UP528","6-2.29","1","57933"
"UP529","1-1.1","8","57934"
"UP529","1-1.2","2","57935"
"UP529","11-5.2","0,5","57936"
"UP529","19-2.2","1","57937"
"UP529","25-227","0,25","57938"
"UP529","6-2.29","1","57939"
"UP530","1-1.1","8","57940"
"UP530","1-1.2","2","57941"
"UP530","11-5.2","0,5","57942"
"UP530","19-2.2","1","57943"
"UP530","25-227","0,25","57944"
"UP530","6-2.29","1","57945"
"UP531","1-1.1","8","57946"
"UP531","1-1.2","2","57947"
"UP531","11-5.2","0,5","57948"
"UP531","19-2.2","1","57949"
"UP531","25-227","0,25","57950"
"UP531","6-2.29","1","57951"
"UP532","1-1.1","8","57952"
"UP532","1-1.2","2","57953"
"UP532","19-2.2","1","57954"
"UP532","25-227","0,25","57955"
"UP532","6-2.29","1","57956"
"UP533","1-1.1","6","57957"
"UP533","1-1.2","2","57958"
"UP533","11-5.2","0,5","57959"
"UP533","19-2.2","1","57960"
"UP533","25-227","0,25","57961"
"UP533","6-2.29","1","57962"
"UP534","1-1.1","8","57963"
"UP534","1-1.2","2","57964"
"UP534","11-5.2","0,5","57965"
"UP534","19-2.2","1","57966"
"UP534","25-227","0,25","57967"
"UP534","6-2.29","1","57968"
"UP535","1-1.1","8","57969"
"UP535","1-1.2","2","57970"
"UP535","11-5.2","0,5","57971"
"UP535","19-2.2","1","57972"
"UP535","25-227","0,25","57973"
"UP535","6-2.29","1","57974"
"UP536","1-1.1","8","57975"
"UP536","1-1.2","2","57976"
"UP536","11-5.2","0,5","57977"
"UP536","19-2.2","1","57978"
"UP536","25-227","0,25","57979"
"UP536","6-2.29","1","57980"
"UP537","1-1.1","8","57981"
"UP537","1-1.2","2","57982"
"UP537","11-5.2","0,5","57983"
"UP537","19-2.2","1","57984"
"UP537","25-227","0,25","57985"
"UP537","6-2.29","1","57986"
"UP538","1-1.1","8","57987"
"UP538","1-1.2","2","57988"
"UP538","11-5.2","0,5","57989"
"UP538","19-2.2","1","57990"
"UP538","25-227","0,25","57991"
"UP538","6-2.29","1","57992"
"UP539","1-1.1","8","57993"
"UP539","1-1.2","2","57994"
"UP539","11-5.2","0,5","57995"
"UP539","19-2.2","1","57996"
"UP539","25-227","0,25","57997"
"UP539","6-2.29","1","57998"
"UP540","1-1.1","8","57999"
"UP540","1-1.2","2","58000"
"UP540","11-5.2","0,5","58001"
"UP540","19-2.2","1","58002"
"UP540","25-227","0,25","58003"
"UP540","6-2.29","1","58004"
"UP541","1-1.1","6","58005"
"UP541","1-1.2","2","58006"
"UP541","11-5.2","0,5","58007"
"UP541","19-2.2","1","58008"
"UP541","25-227","0,25","58009"
"UP541","6-2.29","1","58010"
"UP542","1-1.1","6","58011"
"UP542","1-1.2","2","58012"
"UP542","11-5.2","0,5","58013"
"UP542","19-2.2","1","58014"
"UP542","25-227","0,25","58015"
"UP542","6-2.29","1","58016"
"UP543","1-1.1","6","58017"
"UP543","1-1.2","2","58018"
"UP543","11-5.2","0,5","58019"
"UP543","19-2.2","1","58020"
"UP543","25-227","0,25","58021"
"UP543","6-2.29","1","58022"
"UP552","1-1.1","6","58023"
"UP552","11-1.3","1","58024"
"UP553","1-1.1","6","58025"
"UP553","11-1.3","1","58026"
"UP554","1-1.1","6","58027"
"UP554","11-1.3","1","58028"
"UP555","1-1.1","6","58029"
"UP555","11-1.3","1","58030"
"UP556","1-1.1","6","58031"
"UP556","11-1.3","1","58032"
"UP557","1-1.1","6","58033"
"UP557","11-1.3","1","58034"
"UP558","1-1.1","6","58035"
"UP558","11-1.3","1","58036"
"UP558","8-3.5","1","58037"
"UP559","1-1.1","6","58038"
"UP559","11-1.3","1","58039"
"UP559","8-3.5","1","58040"
"UP560","1-1.1","5","58041"
"UP560","11-1.3","1","58042"
"UP561","1-1.1","6","58043"
"UP561","11-1.3","1","58044"
"UP561","8-3.5","0,5","58045"
"UP562","1-1.1","6","58046"
"UP562","11-1.3","1","58047"
"UP563","1-1.1","2","58048"
"UP563","1-1.2","1","58049"
"UP563","19-2.2","1","58050"
"UP563","25-227","0,25","58051"
"UP564","1-1.1","2","58052"
"UP564","1-1.2","1","58053"
"UP564","19-2.2","1","58054"
"UP564","25-227","0,25","58055"
"UP565","1-1.1","2","58056"
"UP565","1-1.2","1","58057"
"UP565","19-2.2","1","58058"
"UP565","25-227","0,25","58059"
"UP566","1-1.1","2","58060"
"UP566","1-1.2","1","58061"
"UP566","19-2.2","1","58062"
"UP566","25-227","1","58063"
"UP566","8-3.5","0,5","58064"
"UP567","1-1.1","2","58065"
"UP567","1-1.2","1","58066"
"UP567","19-2.2","1","58067"
"UP567","25-227","0,25","58068"
"UP568","1-1.1","2","58069"
"UP568","1-1.2","1","58070"
"UP568","11-1.3","1","58071"
"UP568","24-226","0,2","58072"
"UP569","1-1.1","2","58073"
"UP569","1-1.2","1","58074"
"UP569","19-2.2","1","58075"
"UP569","25-227","0,25","58076"
"UP570","1-1.1","2","58077"
"UP570","1-1.2","1","58078"
"UP570","19-2.2","1","58079"
"UP570","25-227","0,25","58080"
"UP571","1-1.1","1","58081"
"UP571","1-1.2","1","58082"
"UP571","19-7.3","1","58083"
"UP571","25-6.7","0,25","58084"
"UP572","1-1.1","1","58085"
"UP572","1-1.2","1","58086"
"UP572","19-7.3","1","58087"
"UP572","25-6.7","0,25","58088"
"V01001","1-1.1","9","58089"
"V01001","1-1.2","0,5","58090"
"V01001","11-1.3","1","58091"
"V01001","13-3.6","0,5","58092"
"V01001","24-226","0,25","58093"
"V01002","1-1.1","3","58094"
"V01002","25-227","1","58095"
"V01002","3-8.1","2","58096"
"V01003","1-1.1","7","58097"
"V01003","1-1.2","1","58098"
"V01003","11-1.3","1","58099"
"V01003","24-226","0,5","58100"
"V01003","8-3.5","1","58101"
"V01004","1-1.1","10","58102"
"V01004","1-1.2","1","58103"
"V01004","11-1.3","1","58104"
"V01004","13-3.6","0,5","58105"
"V01004","24-226","0,25","58106"
"V01005","1-1.1","3","58107"
"V01005","24-226","0,2","58108"
"V01005","4-3.3","0,2","58109"
"V01006","1-1.1","5","58110"
"V01006","24-226","0,2","58111"
"V01006","8-3.5","0,25","58112"
"V01007","1-1.1","5","58113"
"V01007","24-226","0,5","58114"
"V01007","8-3.5","0,5","58115"
"V01008","1-1.1","5","58116"
"V01008","11-2.4","1","58117"
"V01008","24-226","0,5","58118"
"V01008","8-3.5","0,5","58119"
"V01009","1-1.1","5","58120"
"V01009","24-226","0,5","58121"
"V01009","8-3.5","0,5","58122"
"V01010","1-1.1","5","58123"
"V01010","24-226","0,5","58124"
"V01010","8-3.5","0,5","58125"
"V01011","1-1.1","4","58126"
"V01011","24-226","0,25","58127"
"V01011","7-3.4","0,2","58128"
"V01012","1-1.1","7","58129"
"V01012","1-1.2","1","58130"
"V01012","24-226","0,5","58131"
"V01012","8-3.5","1","58132"
"V01013","1-1.1","4","58133"
"V01013","22-2.6","0,5","58134"
"V01014","1-1.1","6","58135"
"V01014","1-1.2","1","58136"
"V01014","11-7.2","1","58137"
"V01014","13-3.6","0,2","58138"
"V01014","19-514","0,2","58139"
"V01014","25-227","0,5","58140"
"V01015","1-1.1","5","58141"
"V01015","11-1.3","1","58142"
"V01015","13-3.6","1","58143"
"V01016","1-1.1","6","58144"
"V01016","11-1.3","1","58145"
"V01016","13-3.6","1","58146"
"V01017","10-7.1","1","58147"
"V01017","1-1.1","2","58148"
"V01017","1-1.2","2","58149"
"V01017","24-226","0,5","58150"
"V01018","10-7.1","1","58151"
"V01018","1-1.1","3","58152"
"V01018","1-1.2","2","58153"
"V01018","24-226","0,5","58154"
"V01019","10-7.1","1","58155"
"V01019","1-1.1","3","58156"
"V01019","1-1.2","2","58157"
"V01019","24-226","0,5","58158"
"V01020","1-1.1","5","58159"
"V01020","11-1.3","1","58160"
"V01020","8-3.5","0,5","58161"
"V01021","1-1.1","4","58162"
"V01021","1-1.2","1","58163"
"V01021","24-226","0,25","58164"
"V01022","1-1.1","1","58165"
"V01022","1-1.2","2","58166"
"V01022","11-7.2","1","58167"
"V01022","19-7.3","1","58168"
"V01022","25-227","0,5","58169"
"V01023","1-1.1","2","58170"
"V01023","1-1.2","2","58171"
"V01023","24-226","0,25","58172"
"V01024","1-1.1","6","58173"
"V01024","25-227","1","58174"
"V01024","8-3.5","0,2","58175"
"V01025","1-1.1","3","58176"
"V01025","1-1.2","2,25","58177"
"V01025","11-712","2","58178"
"V01025","25-227","0,5","58179"
"V01025","8-3.5","0,25","58180"
"V01026","1-1.1","2","58181"
"V01026","1-1.2","2","58182"
"V01026","11-712","2","58183"
"V01026","25-227","0,5","58184"
"V01026","8-3.5","0,25","58185"
"V01027","1-1.1","4","58186"
"V01027","1-1.2","1","58187"
"V01027","24-226","0,2","58188"
"V01028","1-1.1","3","58189"
"V01028","1-1.2","2","58190"
"V01028","19-6.9","1","58191"
"V01028","24-226","0,5","58192"
"V01028","8-3.5","0,25","58193"
"V01029","1-1.1","2","58194"
"V01029","1-1.2","1","58195"
"V01029","24-226","0,5","58196"
"V01030","1-1.1","5","58197"
"V01030","13-3.6","0,5","58198"
"V01030","24-226","0,5","58199"
"V01031","1-1.1","4","58200"
"V01031","1-1.2","1","58201"
"V01031","11-7.2","1","58202"
"V01031","13-3.6","1,25","58203"
"V01031","19-514","0,25","58204"
"V01031","25-227","0,5","58205"
"V01032","1-1.1","9","58206"
"V01032","1-1.2","0,5","58207"
"V01032","11-1.3","1","58208"
"V01032","13-3.6","0,5","58209"
"V01032","24-226","0,25","58210"
"V0111A","1-1.1","4","58211"
"V0111A","1-1.2","1","58212"
"V0111A","24-226","0,25","58213"
"V0111A","24-5.4","1","58214"
"V0111A","24-516","1","58215"
"V0111A","2-5.1","1","58216"
"V0111A","8-3.5","1","58217"
"V0112B","1-1.1","3","58218"
"V0112B","11-1.3","1","58219"
"V0112B","11-5.2","0,25","58220"
"V0112B","25-227","0,5","58221"
"V0112B","8-3.5","1","58222"
"V0112B","9-4.2","2","58223"
"V0115A","1-1.1","4","58224"
"V0115A","3-8.1","1","58225"
"V0115A","7-3.4","1","58226"
"V0115A","DTC005","1","58227"
"V02001","1-1.1","6","58228"
"V02001","11-1.3","1","58229"
"V02001","24-226","0,5","58230"
"V02002","1-1.1","2","58231"
"V02002","11-5.2","1","58232"
"V02002","19-5.3","1","58233"
"V02002","24-226","0,2","58234"
"V02002","2-5.1","2","58235"
"V02003","1-1.1","6","58236"
"V02003","1-1.2","1","58237"
"V02003","24-226","0,5","58238"
"V02003","8-3.5","1","58239"
"V02607","1-1.1","7","58240"
"V02607","1-1.2","1","58241"
"V02607","24-226","0,5","58242"
"V02607","8-3.5","1","58243"
"V02608","1-1.1","7","58244"
"V02608","1-1.2","1","58245"
"V02608","24-226","0,5","58246"
"V02608","8-3.5","1","58247"
"V05001","1-1.1","2","58248"
"V05001","1-1.2","1","58249"
"V05001","19-2.2","2","58250"
"V05001","24-226","1","58251"
"V05001","8-3.5","0,5","58252"
"V05002","1-1.2","1","58253"
"V05002","19-7.5","1","58254"
"V05002","25-227","0,25","58255"
"V05002","7-3.4","0,25","58256"
"V05003","1-1.1","2","58257"
"V05003","1-1.2","1","58258"
"V05003","19-2.2","1","58259"
"V05003","25-227","0,25","58260"
"V05004","1-1.1","2","58261"
"V05004","1-1.2","1","58262"
"V05004","19-2.2","1","58263"
"V05004","25-227","0,25","58264"
"V05004","8-3.5","0,25","58265"
"V05005","1-1.2","2","58266"
"V05005","19-2.5","1","58267"
"V05005","25-227","0,25","58268"
"V05005","8-3.5","0,25","58269"
"V05006","1-1.2","2","58270"
"V05006","11-7.2","1","58271"
"V05006","19-7.5","2","58272"
"V05006","25-227","0,25","58273"
"V05006","7-3.4","0,5","58274"
"V05007","1-1.1","2","58275"
"V05007","1-1.2","2","58276"
"V05007","19-2.2","1","58277"
"V05007","25-227","0,25","58278"
"V05007","8-3.5","0,2","58279"
"V05C05","1-1.2","2","58280"
"V05C05","19-2.5","1","58281"
"V05C05","25-227","0,25","58282"
"V05C05","8-3.5","0,25","58283"
"V05C07","1-1.1","2","58284"
"V05C07","1-1.2","2","58285"
"V05C07","19-2.2","1","58286"
"V05C07","25-227","0,25","58287"
"V05C07","8-3.5","0,2","58288"
"V08001","1-1.1","6","58289"
"V08001","19-2.2","1","58290"
"V08001","25-227","1","58291"
"V08001","6-2.29","1","58292"
"V08002","1-1.1","6","58293"
"V08002","19-2.2","1","58294"
"V08002","25-227","1","58295"
"V08002","6-2.29","1","58296"
"V08003","1-1.1","6","58297"
"V08003","19-2.2","1","58298"
"V08003","25-227","1","58299"
"V08004","1-1.1","2","58300"
"V08004","1-1.2","1","58301"
"V08004","11-2.1","1","58302"
"V08004","19-2.2","2","58303"
"V08004","25-227","0,5","58304"
"V08005","1-1.1","1","58305"
"V08005","1-1.2","2","58306"
"V08005","11-2.1","1","58307"
"V08005","19-2.2","2","58308"
"V08005","25-227","1","58309"
"V08005","8-3.5","0,25","58310"
"V08006","1-1.1","7","58311"
"V08006","1-1.2","1","58312"
"V08006","24-226","0,5","58313"
"V08006","4-3.3","0,5","58314"
"V08007","1-1.1","1","58315"
"V08007","1-1.2","1","58316"
"V08007","11-2.1","2","58317"
"V08007","24-2.3","1","58318"
"V08008","1-1.1","1","58319"
"V08008","1-1.2","1","58320"
"V08008","11-220","1","58321"
"V08008","19-221","1","58322"
"V08008","24-222","0,25","58323"
"V08009","1-1.1","1","58324"
"V08009","1-1.2","1","58325"
"V08009","11-220","1","58326"
"V08009","19-221","1","58327"
"V08009","24-222","0,25","58328"
"V08009","4-3.3","0,2","58329"
"V08010","1-1.1","7","58330"
"V08010","11-1.3","1","58331"
"V08010","4-3.3","0,2","58332"
"V08011","1-1.1","7","58333"
"V08011","24-226","0,2","58334"
"V08011","4-3.3","0,2","58335"
"V08012","1-1.1","2","58336"
"V08012","1-1.2","2","58337"
"V08012","19-2.2","1","58338"
"V08012","25-227","1","58339"
"V08013","1-1.1","1","58340"
"V08013","1-1.2","1","58341"
"V08013","19-2.2","1","58342"
"V08013","25-227","0,25","58343"
"V08014","1-1.1","2","58344"
"V08014","1-1.2","2","58345"
"V08014","11-228","0,5","58346"
"V08014","19-2.2","2","58347"
"V08014","25-227","0,25","58348"
"V08014","7-3.4","0,25","58349"
"V08015","1-1.1","2","58350"
"V08015","1-1.2","2","58351"
"V08015","19-2.2","1","58352"
"V08015","25-227","1","58353"
"V08016","1-1.1","1","58354"
"V08016","11-220","1","58355"
"V08016","19-221","1","58356"
"V08016","25-227","0,25","58357"
"V08016","4-3.3","0,2","58358"
"V08017","1-1.1","1","58359"
"V08017","1-1.2","1","58360"
"V08017","11-1.3","1","58361"
"V08017","24-226","0,2","58362"
"V10001","1-1.2","2","58363"
"V10001","19-2.5","1","58364"
"V10001","24-2.7","0,25","58365"
"V10001","8-3.5","0,5","58366"
"V10002","1-1.2","2","58367"
"V10002","19-2.5","1","58368"
"V10002","24-2.7","0,25","58369"
"V10002","8-3.5","0,5","58370"
"V10003","1-1.1","2","58371"
"V10003","1-1.2","2","58372"
"V10003","19-2.5","1","58373"
"V10003","22-2.6","0,25","58374"
"V10003","8-3.5","0,25","58375"
"V10004","1-1.1","2","58376"
"V10004","1-1.2","2","58377"
"V10004","19-2.2","1","58378"
"V10004","25-227","1","58379"
"V10004","7-3.4","0,5","58380"
"V10005","1-1.1","2","58381"
"V10005","1-1.2","2","58382"
"V10005","19-2.2","1","58383"
"V10005","25-227","1","58384"
"V10005","7-3.4","0,5","58385"
"V10006","1-1.2","2","58386"
"V10006","19-2.5","1","58387"
"V10006","24-2.7","0,25","58388"
"V10006","8-3.5","0,25","58389"
"V10007","1-1.1","1","58390"
"V10007","1-1.2","1","58391"
"V10007","25-227","0,25","58392"
"V10008","1-1.2","2","58393"
"V10008","19-2.5","1","58394"
"V10008","24-2.7","1","58395"
"V10036","1-1.2","1","58396"
"V10036","11-214","1","58397"
"V10036","19-215","1","58398"
"V10036","24-216","1","58399"
"V10C01","1-1.2","2","58400"
"V10C01","19-2.5","1","58401"
"V10C01","24-2.7","0,25","58402"
"V10C01","4-3.3","0,2","58403"
"V10C02","1-1.2","2","58404"
"V10C02","19-2.5","1","58405"
"V10C02","24-2.7","0,25","58406"
"V10C02","8-3.5","0,5","58407"
"V10C03","1-1.2","2","58408"
"V10C03","19-2.5","1","58409"
"V10C03","24-2.7","0,25","58410"
"V10C03","8-3.5","0,5","58411"
"V10C04","1-1.1","2","58412"
"V10C04","1-1.2","2","58413"
"V10C04","19-2.5","1","58414"
"V10C04","22-2.6","0,25","58415"
"V10C04","8-3.5","0,25","58416"
"V10C05","1-1.1","2","58417"
"V10C05","1-1.2","2","58418"
"V10C05","19-2.2","1","58419"
"V10C05","25-227","1","58420"
"V10C05","7-3.4","0,5","58421"
"V10C06","1-1.1","2","58422"
"V10C06","1-1.2","2","58423"
"V10C06","19-2.2","1","58424"
"V10C06","25-227","1","58425"
"V10C06","7-3.4","0,5","58426"
"V10C07","1-1.1","1","58427"
"V10C07","1-1.2","1","58428"
"V10C07","25-227","0,25","58429"
"V10F01","1-1.2","2","58430"
"V10F01","19-2.5","1","58431"
"V10F01","24-2.7","0,25","58432"
"V10F01","4-3.3","0,2","58433"
"V11001","10-7.1","1","58434"
"V11001","1-1.1","2","58435"
"V11001","1-1.2","2","58436"
"V11001","11-7.2","2","58437"
"V11001","19-7.3","1","58438"
"V11001","24-226","1","58439"
"V11001","8-3.5","1","58440"
"V11002","10-7.1","1","58441"
"V11002","1-1.1","2","58442"
"V11002","1-1.2","2","58443"
"V11002","11-7.2","2","58444"
"V11002","19-7.3","1","58445"
"V11002","24-226","1","58446"
"V11002","8-3.5","1","58447"
"V11003","1-1.1","1","58448"
"V11003","1-1.2","2","58449"
"V11003","11-2.1","1","58450"
"V11003","11-7.2","1","58451"
"V11003","19-7.3","1","58452"
"V11003","25-227","0,25","58453"
"V11003","8-3.5","0,5","58454"
"V11004","1-1.1","1","58455"
"V11004","1-1.2","2","58456"
"V11004","11-2.1","1","58457"
"V11004","11-7.2","1","58458"
"V11004","19-7.3","1","58459"
"V11004","25-227","0,25","58460"
"V11004","8-3.5","0,5","58461"
"V11005","1-1.2","2","58462"
"V11005","19-2.5","1","58463"
"V11005","24-2.7","0,25","58464"
"V11006","1-1.2","2","58465"
"V11006","19-2.5","1","58466"
"V11006","24-2.7","0,25","58467"
"V11007","1-1.1","1","58468"
"V11007","1-1.2","1","58469"
"V11007","24-2.7","0,25","58470"
"V11008","1-1.1","1","58471"
"V11008","1-1.2","1","58472"
"V11008","24-2.7","0,25","58473"
"V11009","1-1.1","2","58474"
"V11009","1-1.2","2","58475"
"V11009","19-2.2","1","58476"
"V11009","19-7.5","2","58477"
"V11009","25-227","1","58478"
"V11009","8-3.5","0,5","58479"
"V11010","1-1.1","4","58480"
"V11010","1-1.2","2","58481"
"V11010","19-7.5","1","58482"
"V11010","25-227","1","58483"
"V11010","8-3.5","0,5","58484"
"V11011","1-1.1","1","58485"
"V11011","1-1.2","2","58486"
"V11011","19-2.2","1","58487"
"V11011","25-227","0,2","58488"
"V11011","7-3.4","0,2","58489"
"V11012","1-1.1","1","58490"
"V11012","1-1.2","1","58491"
"V11012","19-2.2","1","58492"
"V11012","25-227","0,25","58493"
"V11013","1-1.1","2","58494"
"V11013","1-1.2","2","58495"
"V11013","11-7.2","1","58496"
"V11013","19-7.3","1","58497"
"V11013","25-227","1","58498"
"V11013","8-3.5","1","58499"
"V11014","1-1.1","2","58500"
"V11014","1-1.2","2","58501"
"V11014","11-7.2","1","58502"
"V11014","19-7.3","1","58503"
"V11014","25-227","1","58504"
"V11014","8-3.5","0,5","58505"
"V11015","1-1.1","2","58506"
"V11015","1-1.2","2","58507"
"V11015","19-2.2","1","58508"
"V11015","19-7.5","2","58509"
"V11015","25-227","1","58510"
"V11015","8-3.5","0,25","58511"
"V11016","1-1.1","2","58512"
"V11016","1-1.2","1","58513"
"V11016","25-227","0,25","58514"
"V11016","8-3.5","0,2","58515"
"V11017","1-1.1","2","58516"
"V11017","1-1.2","1","58517"
"V11017","25-227","0,25","58518"
"V11017","8-3.5","0,25","58519"
"V11018","1-1.1","1","58520"
"V11018","1-1.2","2","58521"
"V11018","19-7.3","1","58522"
"V11018","24-226","0,5","58523"
"V11018","4-3.3","0,5","58524"
"V11019","1-1.2","1","58525"
"V11019","11-7.2","1","58526"
"V11019","24-226","1","58527"
"V11020","1-1.2","1","58528"
"V11020","11-7.2","1","58529"
"V11020","24-226","1","58530"
"V11021","1-1.1","3","58531"
"V11021","1-1.2","2","58532"
"V11021","11-7.2","1","58533"
"V11021","25-227","0,25","58534"
"V11021","8-3.5","0,25","58535"
"V11022","1-1.1","3","58536"
"V11022","1-1.2","2","58537"
"V11022","11-7.2","1","58538"
"V11022","25-227","0,25","58539"
"V11022","8-3.5","0,25","58540"
"V11023","1-1.1","2","58541"
"V11023","1-1.2","2","58542"
"V11023","11-7.2","1","58543"
"V11023","25-227","0,25","58544"
"V11023","8-3.5","0,5","58545"
"V11024","1-1.1","2","58546"
"V11024","1-1.2","2","58547"
"V11024","11-7.2","1","58548"
"V11024","19-7.3","1","58549"
"V11024","25-227","1","58550"
"V11024","8-3.5","1","58551"
"V11025","1-1.1","3","58552"
"V11025","1-1.2","2","58553"
"V11025","11-7.2","1","58554"
"V11025","25-227","0,25","58555"
"V11025","8-3.5","0,25","58556"
"V11026","1-1.1","3","58557"
"V11026","1-1.2","2","58558"
"V11026","11-7.2","1","58559"
"V11026","25-227","0,25","58560"
"V11026","8-3.5","0,25","58561"
"V11027","1-1.1","3","58562"
"V11027","1-1.2","2","58563"
"V11027","11-7.2","1","58564"
"V11027","25-227","0,25","58565"
"V11027","8-3.5","0,25","58566"
"V11028","1-1.1","3","58567"
"V11028","1-1.2","2","58568"
"V11028","11-7.2","1","58569"
"V11028","25-227","0,25","58570"
"V11028","8-3.5","0,25","58571"
"V11C07","1-1.1","1","58572"
"V11C07","1-1.2","1","58573"
"V11C07","24-2.7","0,25","58574"
"V11C10","1-1.1","4","58575"
"V11C10","1-1.2","2","58576"
"V11C10","19-7.5","1","58577"
"V11C10","25-227","1","58578"
"V11C10","8-3.5","0,5","58579"
"V11C13","1-1.1","2","58580"
"V11C13","1-1.2","2","58581"
"V11C13","11-7.2","1","58582"
"V11C13","19-7.3","1","58583"
"V11C13","25-227","1","58584"
"V11C13","8-3.5","1","58585"
"V11C14","1-1.1","2","58586"
"V11C14","1-1.2","2","58587"
"V11C14","11-7.2","1","58588"
"V11C14","19-7.3","1","58589"
"V11C14","25-227","1","58590"
"V11C14","8-3.5","0,5","58591"
"V11C16","1-1.1","2","58592"
"V11C16","1-1.2","1","58593"
"V11C16","25-227","0,25","58594"
"V11C16","8-3.5","0,2","58595"
"V11C17","1-1.1","2","58596"
"V11C17","1-1.2","1","58597"
"V11C17","25-227","0,25","58598"
"V11C17","8-3.5","0,25","58599"
"V11C19","1-1.2","1","58600"
"V11C19","11-7.2","1","58601"
"V11C19","24-226","1","58602"
"V11C20","1-1.2","1","58603"
"V11C20","11-7.2","1","58604"
"V11C20","24-226","1","58605"
"V11C21","1-1.1","3","58606"
"V11C21","1-1.2","2","58607"
"V11C21","11-7.2","1","58608"
